                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r24.08.1"          1.0000000000000000E+001          8.9000000000000004E+000          2.2000000000000002E+000                       "gfortran"                         "13.3.0"           "aarch64-macos-24.7.1"                       "20250323" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                            1345          2.0223027178248953E+007          8.4968065784844384E+000          4.6676205887616874E+001          2.2290754356996632E+002          5.5017667398249948E+001          1.2447310404695942E+001          2.3455595687953085E+001          7.0520438443135783E-003         -7.0875477133731779E-001          3.7414162975874770E+000          1.5158583702412491E+001         -6.7566434058434828E+000         -6.7566434058434828E+000         -6.7566434058434828E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849820532201720E+053         -3.3003053607872542E+033          0.0000000000000000E+000         -3.3003053607872542E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1350          2.0748096376528133E+007          8.9463747359368710E+000          4.8308451402056541E+001          2.2032390601909793E+002          5.2865692269430689E+001          1.2784148627245191E+001          2.4394866761806281E+001          6.7164378013654198E-003         -7.0761814490081187E-001          3.6573924854817355E+000          1.5242607514518236E+001         -6.8233749286980778E+000         -6.8233749286980778E+000         -6.8233749286980778E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849815556945433E+053         -2.8181476813601213E+033          0.0000000000000000E+000         -2.8181476813601213E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1355          2.1187246461980097E+007          9.2949297150486547E+000          4.9555188471510100E+001          2.1839959589985401E+002          5.1331583480201928E+001          1.3040476552713924E+001          2.5113701960034692E+001          6.3530312627164366E-003         -7.0474841622550488E-001          3.5967919244843136E+000          1.5303208075515656E+001         -6.8859058998817755E+000         -6.8859058998817755E+000         -6.8859058998817755E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849811931068135E+053         -2.4912958770496955E+033          0.0000000000000000E+000         -2.4912958770496955E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1360          2.1522702372395575E+007          9.5392401288589692E+000          5.0419776126408379E+001          2.1708984708288875E+002          5.0318685576469584E+001          1.3217752846030692E+001          2.5612904300759524E+001          5.9939907194559690E-003         -7.0101269791052712E-001          3.5564428252809206E+000          1.5343557174719050E+001         -6.9447731442454721E+000         -6.9447731442454721E+000         -6.9447731442454721E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849809422692703E+053         -2.2942043732948209E+033          0.0000000000000000E+000         -2.2942043732948209E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1365          2.1755390795754261E+007          9.6933962871838535E+000          5.0961519743966541E+001          2.1627938358982698E+002          4.9704015690093328E+001          1.3328632821204843E+001          2.5925991337380832E+001          5.6619117197110307E-003         -6.9758868681991781E-001          3.5318215312908836E+000          1.5368178468709091E+001         -6.9988862188882255E+000         -6.9988862188882255E+000         -6.9988862188882255E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849807792436259E+053         -2.1738924383588862E+033          0.0000000000000000E+000         -2.1738924383588862E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1370          2.1926094071434401E+007          9.7960247233819846E+000          5.1320589992762812E+001          2.1574650742267428E+002          4.9304767263381883E+001          1.3402040125415104E+001          2.6133629536237013E+001          5.3401813243486376E-003         -6.9458831509157004E-001          3.5157729476369108E+000          1.5384227052363062E+001         -7.0485810919109300E+000         -7.0485810919109300E+000         -7.0485810919109300E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849806644516162E+053         -2.1016270925036696E+033          0.0000000000000000E+000         -2.1016270925036696E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1375          2.2046758467791505E+007          9.8620467599439152E+000          5.1550921195072021E+001          2.1540648195759380E+002          4.9052000950888832E+001          1.3449093043368316E+001          2.6266873518582582E+001          5.0414111118727749E-003         -6.9205073582419996E-001          3.5055892621626357E+000          1.5394410737837337E+001         -7.0930410930294157E+000         -7.0930410930294157E+000         -7.0930410930294157E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849805854498524E+053         -2.0571438351869896E+033          0.0000000000000000E+000         -2.0571438351869896E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1380          2.2129772177937571E+007          9.9037055740931628E+000          5.1695991902211659E+001          2.1519303989211079E+002          4.8894117011226321E+001          1.3478714481507415E+001          2.6350815761880618E+001          4.7477346248683853E-003         -6.9012136617779585E-001          3.4992190546033282E+000          1.5400780945396646E+001         -7.1348397814355264E+000         -7.1348397814355264E+000         -7.1348397814355264E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849805320114561E+053         -2.0287323428032432E+033          0.0000000000000000E+000         -2.0287323428032432E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1385          2.2191703843395304E+007          9.9322002317244529E+000          5.1795103230240819E+001          2.1504753600226442E+002          4.8786830961727084E+001          1.3498945368839360E+001          2.6408173624055376E+001          4.5031938336437954E-003         -6.8857885629311177E-001          3.4948862643905914E+000          1.5405113735609383E+001         -7.1713742298492793E+000         -7.1713742298492793E+000         -7.1713742298492793E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849804925774435E+053         -2.0104278268555067E+033          0.0000000000000000E+000         -2.0104278268555067E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1390          2.2245876761631768E+007          9.9552966827016878E+000          5.1875368755270692E+001          2.1492988840273219E+002          4.8700287223169219E+001          1.3515325664511277E+001          2.6454630413688431E+001          4.2530957249946062E-003         -6.8714854099893219E-001          3.4913887468785849E+000          1.5408611253121391E+001         -7.2079086782630331E+000         -7.2079086782630331E+000         -7.2079086782630331E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849804583556049E+053         -1.9958698613065472E+033          0.0000000000000000E+000         -1.9958698613065472E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1395          2.2288126064216685E+007          9.9720017438298623E+000          5.1933384038279797E+001          2.1484495886212864E+002          4.8637923713744470E+001          1.3527163133140636E+001          2.6488212018150335E+001          4.0409195383537128E-003         -6.8597572975961141E-001          3.4888670914895519E+000          1.5411132908510426E+001         -7.2391788866844289E+000         -7.2391788866844289E+000         -7.2391788866844289E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849804318293498E+053         -1.9854583729900030E+033          0.0000000000000000E+000         -1.9854583729900030E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1400          2.2323938521101158E+007          9.9852597513343042E+000          5.1979404936452973E+001          2.1477765083266036E+002          4.8588566267302802E+001          1.3536552021010255E+001          2.6514852578255692E+001          3.8242471710353211E-003         -6.8494332227607835E-001          3.4868705355002434E+000          1.5413129464499734E+001         -7.2705121414123743E+000         -7.2705121414123743E+000         -7.2705121414123743E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849804094473290E+053         -1.9771242680639080E+033          0.0000000000000000E+000         -1.9771242680639080E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1405          2.2353756167334564E+007          9.9955646849264337E+000          5.2015161123704658E+001          2.1472539377974235E+002          4.8550286345253333E+001          1.3543846011041252E+001          2.6535552201375893E+001          3.6206323103939401E-003         -6.8405465079032268E-001          3.4853215894823131E+000          1.5414678410517666E+001         -7.2965811561479628E+000         -7.2965811561479628E+000         -7.2965811561479628E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849803908789650E+053         -1.9707923788637446E+033          0.0000000000000000E+000         -1.9707923788637446E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1410          2.2378005945191387E+007          1.0003450298442521E+001          5.2042514425423782E+001          2.1468543999141980E+002          4.8521042808030288E+001          1.3549425429169766E+001          2.6551387954325545E+001          3.4304697110248534E-003         -6.8331026725752531E-001          3.4841380019143187E+000          1.5415861998085662E+001         -7.3225871245770016E+000         -7.3225871245770016E+000         -7.3225871245770016E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849803758198071E+053         -1.9659066883288646E+033          0.0000000000000000E+000         -1.9659066883288646E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1415          2.2398911832781166E+007          1.0009857230609800E+001          5.2064733244431537E+001          2.1465300033073322E+002          4.8497314301703696E+001          1.3553957250393260E+001          2.6564251593792726E+001          3.2552265547186729E-003         -6.8265187629217439E-001          3.4831774439733669E+000          1.5416822556026611E+001         -7.3485930930060404E+000         -7.3485930930060404E+000         -7.3485930930060404E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849803628654429E+053         -1.9620266414423301E+033          0.0000000000000000E+000         -1.9620266414423301E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1420          2.2417999175908443E+007          1.0015397703616566E+001          5.2083943418178464E+001          2.1462496372654866E+002          4.8476817431413274E+001          1.3557875212417446E+001          2.6575373668820554E+001          3.0910988344323132E-003         -6.8203861862591209E-001          3.4823475744682688E+000          1.5417652425531713E+001         -7.3747251540481775E+000         -7.3747251540481775E+000         -7.3747251540481775E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849803510593274E+053         -1.9586651166511083E+033          0.0000000000000000E+000         -1.9586651166511083E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1425          2.2434634425280068E+007          1.0019981995956586E+001          5.2099835601968962E+001          2.1460177691249694E+002          4.8459873785185238E+001          1.3561116317580456E+001          2.6584574942976779E+001          2.9279317559580344E-003         -6.8149453155142015E-001          3.4816614740723586E+000          1.5418338525927620E+001         -7.3955299287914089E+000         -7.3955299287914089E+000         -7.3955299287914089E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849803407857162E+053         -1.9558909556943428E+033          0.0000000000000000E+000         -1.9558909556943428E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1430          2.2448729620492388E+007          1.0023676698253364E+001          5.2112642115625739E+001          2.1458309691998045E+002          4.8446228515681412E+001          1.3563728025455314E+001          2.6591989810194324E+001          2.7779420032163584E-003         -6.8102671926634806E-001          3.4811088741903253E+000          1.5418891125809655E+001         -7.4163977498411890E+000         -7.4163977498411890E+000         -7.4163977498411890E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849803320917433E+053         -1.9536479362837024E+033          0.0000000000000000E+000         -1.9536479362837024E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1435          2.2461467391471237E+007          1.0026867036473309E+001          5.2123699145280078E+001          2.1456697223113667E+002          4.8434453445381010E+001          1.3565982882213653E+001          2.6598391839358360E+001          2.6345801153337465E-003         -6.8059770208789161E-001          3.4806319690586878E+000          1.5419368030941289E+001         -7.4320643772051618E+000         -7.4320643772051618E+000         -7.4320643772051618E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849803242432071E+053         -1.9517429126795596E+033          0.0000000000000000E+000         -1.9517429126795596E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1440          2.2473139954071499E+007          1.0029653857497571E+001          5.2133356711108277E+001          2.1455289102465960E+002          4.8424173365894269E+001          1.3567952294706233E+001          2.6603983652934666E+001          2.5064950791985189E-003         -6.8019822614107950E-001          3.4802155797746268E+000          1.5419784420225353E+001         -7.4581964382472998E+000         -7.4581964382472998E+000         -7.4581964382472998E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849803170575060E+053         -1.9500805970169090E+033          0.0000000000000000E+000         -1.9500805970169090E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1445          2.2483377993400320E+007          1.0032002957624302E+001          5.2141496685927208E+001          2.1454102443481582E+002          4.8415512061741090E+001          1.3569612195818790E+001          2.6608696822665035E+001          2.3755842719881516E-003         -6.7984419533317142E-001          3.4798647341435727E+000          1.5420135265856409E+001         -7.4738000193047229E+000         -7.4738000193047229E+000         -7.4738000193047229E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849803107598050E+053         -1.9486556270346090E+033          0.0000000000000000E+000         -1.9486556270346090E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1450          2.2492248897556182E+007          1.0033957172424360E+001          5.2148267841335709E+001          2.1453115465303986E+002          4.8408309585421641E+001          1.3570992941401858E+001          2.6612617463013237E+001          2.2522560170987809E-003         -6.7953441065259690E-001          3.4795729648810880E+000          1.5420427035118896E+001         -7.4894666466686957E+000         -7.4894666466686957E+000         -7.4894666466686957E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849803053066235E+053         -1.9474769614606375E+033          0.0000000000000000E+000         -1.9474769614606375E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1455          2.2500505888703629E+007          1.0035710981506110E+001          5.2154344237057813E+001          2.1452229858898338E+002          4.8401847934351544E+001          1.3572231994154457E+001          2.6616135852364412E+001          2.1436310443676337E-003         -6.7924324287740756E-001          3.4793111931925731E+000          1.5420688806807410E+001         -7.5051332740326684E+000         -7.5051332740326684E+000         -7.5051332740326684E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849803002336676E+053         -1.9464538805698346E+033          0.0000000000000000E+000         -1.9464538805698346E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1460          2.2508526462975215E+007          1.0037355313413753E+001          5.2160041007372712E+001          2.1451399668859463E+002          4.8395791531495526E+001          1.3573393619058878E+001          2.6619434454091948E+001          2.0354741099661714E-003         -6.7895805114482388E-001          3.4790658276273705E+000          1.5420934172372613E+001         -7.5207999013966411E+000         -7.5207999013966411E+000         -7.5207999013966411E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849802953084776E+053         -1.9454758985560124E+033          0.0000000000000000E+000         -1.9454758985560124E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1465          2.2515498987710297E+007          1.0038734671656636E+001          5.2164819539333372E+001          2.1450703359144106E+002          4.8390712493648948E+001          1.3574367993464771E+001          2.6622201387005774E+001          1.9310821178076783E-003         -6.7870866700047039E-001          3.4788600501502511E+000          1.5421139949849730E+001         -7.5364665287606138E+000         -7.5364665287606138E+000         -7.5364665287606138E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849802910288220E+053         -1.9446545589167756E+033          0.0000000000000000E+000         -1.9446545589167756E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1470          2.2521837177532148E+007          1.0039953053425613E+001          5.2169040215984495E+001          2.1450088387697511E+002          4.8386227271975542E+001          1.3575228607543679E+001          2.6624645316990740E+001          1.8323010247490307E-003         -6.7848065466471830E-001          3.4786783248654043E+000          1.5421321675134578E+001         -7.5468689161322295E+000         -7.5468689161322295E+000         -7.5468689161322295E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849802871400360E+053         -1.9439294720778330E+033          0.0000000000000000E+000         -1.9439294720778330E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1475          2.2527571479331966E+007          1.0041021613799206E+001          5.2172741745929152E+001          2.1449549096631978E+002          4.8382294414600125E+001          1.3575983357695408E+001          2.6626788652653712E+001          1.7412626142523974E-003         -6.7827318776196488E-001          3.4785189745527725E+000          1.5421481025447205E+001         -7.5624724971896526E+000         -7.5624724971896526E+000         -7.5624724971896526E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849802836229787E+053         -1.9432943232670537E+033          0.0000000000000000E+000         -1.9432943232670537E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1480          2.2532910804191779E+007          1.0041988540925075E+001          5.2176091101638256E+001          2.1449061146192349E+002          4.8378736286709184E+001          1.3576666292544914E+001          2.6628728074109794E+001          1.6537098402112579E-003         -6.7807893235663386E-001          3.4783748034904103E+000          1.5421625196509568E+001         -7.5728748845612683E+000         -7.5728748845612683E+000         -7.5728748845612683E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849802803491782E+053         -1.9427245289909465E+033          0.0000000000000000E+000         -1.9427245289909465E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1485          2.2537868448075272E+007          1.0042860932732856E+001          5.2179112902564164E+001          2.1448620940744300E+002          4.8375526575724386E+001          1.3577282433792128E+001          2.6630477834509083E+001          1.5705885413694759E-003         -6.7789752378694246E-001          3.4782447466592781E+000          1.5421755253340704E+001         -7.5832772719328840E+000         -7.5832772719328840E+000         -7.5832772719328840E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849802773102465E+053         -1.9422082328541647E+033          0.0000000000000000E+000         -1.9422082328541647E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1490          2.2542432799463674E+007          1.0043643380929472E+001          5.2181823081329163E+001          2.1448226151678216E+002          4.8372648223996499E+001          1.3577835031601309E+001          2.6632047157369993E+001          1.4932392933825669E-003         -6.7772950029177992E-001          3.4781281138523834E+000          1.5421871886147599E+001         -7.5988808529903071E+000         -7.5988808529903071E+000         -7.5988808529903071E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849802745130923E+053         -1.9417452515468187E+033          0.0000000000000000E+000         -1.9417452515468187E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1495          2.2546723046489943E+007          1.0044361552353868E+001          5.2184310561631413E+001          2.1447863819814884E+002          4.8370006688354245E+001          1.3578342218417774E+001          2.6633487532095156E+001          1.4188598937902174E-003         -6.7757037005183685E-001          3.4780210748457132E+000          1.5421978925154272E+001         -7.6092832403619228E+000         -7.6092832403619228E+000         -7.6092832403619228E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849802718845088E+053         -1.9413224620355134E+033          0.0000000000000000E+000         -1.9413224620355134E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1500          2.2550697399975285E+007          1.0045011222091992E+001          5.2186560726345931E+001          2.1447536069835286E+002          4.8367617411940024E+001          1.3578801014766274E+001          2.6634790493351471E+001          1.3465851185379299E-003         -6.7742263606578734E-001          3.4779242559870682E+000          1.5422075744012915E+001         -7.6196856277335385E+000         -7.6196856277335385E+000         -7.6196856277335385E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849802694499714E+053         -1.9409379428995867E+033          0.0000000000000000E+000         -1.9409379428995867E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1505          2.2554301781057216E+007          1.0045587775571555E+001          5.2188557608492054E+001          2.1447245223097283E+002          4.8365497272522951E+001          1.3579208165936258E+001          2.6635946794181624E+001          1.2793808029525119E-003         -6.7728828715123590E-001          3.4778383417518066E+000          1.5422161658248177E+001         -7.6248868214193459E+000         -7.6248868214193459E+000         -7.6248868214193459E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849802672424721E+053         -1.9405985281661967E+033          0.0000000000000000E+000         -1.9405985281661967E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1510          2.2557694113911446E+007          1.0046118893513560E+001          5.2190397091702017E+001          2.1446977310837335E+002          4.8363544410291276E+001          1.3579583222626541E+001          2.6637011955357224E+001          1.2159864951486220E-003         -6.7716140254406731E-001          3.4777592048983412E+000          1.5422240795101642E+001         -7.6352892087909616E+000         -7.6352892087909616E+000         -7.6352892087909616E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849802651651886E+053         -1.9402862988478677E+033          0.0000000000000000E+000         -1.9402862988478677E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1515          2.2560870505054209E+007          1.0046606835383770E+001          5.2192087009575864E+001          2.1446731189901763E+002          4.8361750469661487E+001          1.3579927782498855E+001          2.6637990512312715E+001          1.1556911041328255E-003         -6.7704233875031838E-001          3.4776865071125620E+000          1.5422313492887424E+001         -7.6456915961625773E+000         -7.6456915961625773E+000         -7.6456915961625773E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849802632204340E+053         -1.9399981175032886E+033          0.0000000000000000E+000         -1.9399981175032886E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1520          2.2563869276334081E+007          1.0047058756508605E+001          5.2193652150273110E+001          2.1446503248294968E+002          4.8360089104341725E+001          1.3580246900014174E+001          2.6638896818250807E+001          1.0977730974361317E-003         -6.7692961888836090E-001          3.4776191809674160E+000          1.5422380819032568E+001         -7.6508927898483847E+000         -7.6508927898483847E+000         -7.6508927898483847E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849802613846855E+053         -1.9397335310418354E+033          0.0000000000000000E+000         -1.9397335310418354E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1525          2.2566666952550232E+007          1.0047472393116440E+001          5.2195084679441713E+001          2.1446294625404767E+002          4.8358568602470001E+001          1.3580538978138568E+001          2.6639726336177024E+001          1.0433305586632455E-003         -6.7682423041729467E-001          3.4775575625368820E+000          1.5422442437463104E+001         -7.6612951772200004E+000         -7.6612951772200004E+000         -7.6612951772200004E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849802596722638E+053         -1.9394892838214590E+033          0.0000000000000000E+000         -1.9394892838214590E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
